link,title,author_name,author_link,kindle_price,average_rating,rating_count,review_count,n_pages
https://www.goodreads.com/book/show/60311.100_Ways_To_Motivate_Yourself,100 Ways To Motivate Yourself: Change Your Life Forever,Steve Chandler,https://www.goodreads.com/author/show/16924.Steve_Chandler,,4.01,"7,362",539,"223 pages, Paperback"
https://www.goodreads.com/book/show/41795733-range,Range: Why Generalists Triumph in a Specialized World,David Epstein,https://www.goodreads.com/author/show/7164089.David_Epstein,Kindle $14.99,4.14,"60,363","5,861","352 pages, Hardcover"
https://www.goodreads.com/book/show/35297297-the-gentle-art-of-swedish-death-cleaning,The Gentle Art of Swedish Death Cleaning: How to Free Yourself and Your Family from a Lifetime of Clutter,Margareta Magnusson,https://www.goodreads.com/author/show/16917867.Margareta_Magnusson,Kindle $10.99,3.39,"19,575","3,288","117 pages, Hardcover"
https://www.goodreads.com/book/show/44595007-indistractable,Indistractable: How to Control Your Attention and Choose Your Life,Nir Eyal,https://www.goodreads.com/author/show/7284116.Nir_Eyal,Kindle $12.99,3.75,"19,048","2,088","290 pages, Hardcover"
https://www.goodreads.com/book/show/54944.The_Ethical_Slut,The Ethical Slut: A Guide to Infinite Sexual Possibilities,Dossie Easton,https://www.goodreads.com/author/show/30982.Dossie_Easton,,3.92,"20,642","1,876","280 pages, Paperback"
https://www.goodreads.com/book/show/71730.Nonviolent_Communication,Nonviolent Communication: A Language of Life,Marshall B. Rosenberg,https://www.goodreads.com/author/show/40541.Marshall_B_Rosenberg,,4.34,"33,584","3,352","220 pages, Paperback"
https://www.goodreads.com/book/show/16256798-the-one-thing,The One Thing: The Surprisingly Simple Truth Behind Extraordinary Results,Gary Keller,https://www.goodreads.com/author/show/78754.Gary_Keller,Kindle $12.34,4.13,"61,126","4,444","240 pages, Hardcover"
https://www.goodreads.com/book/show/34713218-reading-people,Reading People: How Seeing the World through the Lens of Personality Changes Everything,Anne Bogel,https://www.goodreads.com/author/show/6537850.Anne_Bogel,Kindle Unlimited $0.00,3.71,"9,789","1,477","211 pages, Kindle Edition"
https://www.goodreads.com/book/show/56466.The_Traveler_s_Gift,The Traveler's Gift: Seven Decisions that Determine Personal Success,Andy Andrews,https://www.goodreads.com/author/show/31934.Andy_Andrews,Kindle $10.99,4.08,"17,079","1,932","227 pages, Paperback"
https://www.goodreads.com/book/show/40672036-digital-minimalism,Digital Minimalism: Choosing a Focused Life in a Noisy World,Cal Newport,https://www.goodreads.com/author/show/147891.Cal_Newport,Kindle $14.99,4.06,"69,842","7,497","302 pages, Kindle Edition"
https://www.goodreads.com/book/show/18144590-the-alchemist,The Alchemist,Paulo Coelho,https://www.goodreads.com/author/show/566.Paulo_Coelho,,3.90,"2,812,476","109,908","182 pages, Paperback"
https://www.goodreads.com/book/show/845977.A_Return_to_Love,"A Return to Love: Reflections on the Principles of ""A Course in Miracles""",Marianne Williamson,https://www.goodreads.com/author/show/17297.Marianne_Williamson,,4.26,"32,769","1,306","336 pages, Paperback"
https://www.goodreads.com/book/show/12951631-breaking-the-habit-of-being-yourself,Breaking The Habit of Being Yourself: How to Lose Your Mind and Create a New One,Joe Dispenza,https://www.goodreads.com/author/show/345332.Joe_Dispenza,Kindle $9.99,4.12,"20,468","1,544","329 pages, Hardcover"
https://www.goodreads.com/book/show/26312997-peak,Peak: Secrets from the New Science of Expertise,K. Anders Ericsson,https://www.goodreads.com/author/show/101817.K_Anders_Ericsson,Kindle Unlimited $0.00,4.21,"16,060","1,411","336 pages, ebook"
https://www.goodreads.com/book/show/112588.The_Mindful_Way_through_Depression,The Mindful Way through Depression: Freeing Yourself from Chronic Unhappiness,J. Mark G. Williams,https://www.goodreads.com/author/show/65158.J_Mark_G_Williams,Kindle $13.17,4.00,"8,401",390,"273 pages, Paperback"
https://www.goodreads.com/book/show/61140045-the-cash-flow-breakfast-club,The Cash-Flow Breakfast Club: A Story and a Manual,Omni Casey,https://www.goodreads.com/author/show/22437619.Omni_Casey,Kindle $8.99,4.89,9,2,"178 pages, Paperback"
https://www.goodreads.com/book/show/10639.The_Paradox_of_Choice,The Paradox of Choice: Why More Is Less,Barry Schwartz,https://www.goodreads.com/author/show/6957.Barry_Schwartz,Kindle $11.99,3.84,"33,519","1,862","265 pages, Paperback"
https://www.goodreads.com/book/show/5771014-the-talent-code,"The Talent Code: Unlocking the Secret of Skill in Sports, Art, Music, Math, and Just About Everything Else",Daniel Coyle,https://www.goodreads.com/author/show/63972.Daniel_Coyle,Kindle $7.99,4.04,"24,134","1,763","288 pages, Audio CD"
https://www.goodreads.com/book/show/98399.Healing_the_Shame_that_Binds_You,Healing the Shame that Binds You,John Bradshaw,https://www.goodreads.com/author/show/7705.John_Bradshaw,Kindle $12.99,4.08,"10,470",290,"316 pages, Paperback"
https://www.goodreads.com/book/show/27036703-the-more-of-less,The More of Less: Finding the Life You Want Under Everything You Own,Joshua Becker,https://www.goodreads.com/author/show/4397208.Joshua_Becker,Kindle $13.99,3.79,"13,580","1,366","240 pages, Hardcover"
https://www.goodreads.com/book/show/18989438-self-esteem-secrets,Self Esteem Secrets: 12 Steps to Success,Karl Perera,https://www.goodreads.com/author/show/7438861.Karl_Perera,,4.06,18,3,"126 pages, Paperback"
https://www.goodreads.com/book/show/14096.Wherever_You_Go_There_You_Are,"Wherever You Go, There You Are: Mindfulness Meditation in Everyday Life",Jon Kabat-Zinn,https://www.goodreads.com/author/show/8750.Jon_Kabat_Zinn,Kindle $9.99,4.12,"45,486","2,049","304 pages, Paperback"
https://www.goodreads.com/book/show/1044141.The_8th_Habit,The 8th Habit: From Effectiveness to Greatness,Stephen R. Covey,https://www.goodreads.com/author/show/1538.Stephen_R_Covey,Kindle Unlimited $0.00,4.02,"22,172",520,"432 pages, Paperback"
https://www.goodreads.com/book/show/29356722-brand-identity-breakthrough,Brand Identity Breakthrough: How to Craft Your Company's Unique Story to Make Your Products Irresistible,Gregory V. Diehl,https://www.goodreads.com/author/show/7980470.Gregory_V_Diehl,Kindle $8.99,3.86,287,32,"258 pages, Paperback"
https://www.goodreads.com/book/show/865.The_Alchemist,The Alchemist,Paulo Coelho,https://www.goodreads.com/author/show/566.Paulo_Coelho,,3.90,"2,812,476","109,908","197 pages, Paperback"
https://www.goodreads.com/book/show/22609341-come-as-you-are,Come as You Are: The Surprising New Science that Will Transform Your Sex Life,Emily Nagoski,https://www.goodreads.com/author/show/3517051.Emily_Nagoski,,4.30,"50,334","5,906","400 pages, Paperback"
https://www.goodreads.com/book/show/15802944-carry-on-warrior,"Carry On, Warrior: Thoughts on Life Unarmed",Glennon Doyle,https://www.goodreads.com/author/show/17099759.Glennon_Doyle,Kindle $12.99,4.11,"28,067","2,611","269 pages, Hardcover"
https://www.goodreads.com/book/show/33413909-the-deepest-well,The Deepest Well: Healing the Long-Term Effects of Childhood Adversity,Nadine Burke Harris,https://www.goodreads.com/author/show/16203629.Nadine_Burke_Harris,Kindle $2.99,4.48,"7,613",887,"272 pages, Hardcover"
https://www.goodreads.com/book/show/8579016-the-power,The Power,Rhonda Byrne,https://www.goodreads.com/author/show/29655.Rhonda_Byrne,Kindle $12.99,4.07,"29,661","1,407","272 pages, Hardcover"
https://www.goodreads.com/book/show/60748.A_Child_Called_It_,"A Child Called ""It""",Dave Pelzer,https://www.goodreads.com/author/show/1881.Dave_Pelzer,,4.12,"420,178","17,600","184 pages, Paperback"
https://www.goodreads.com/book/show/26046333-designing-your-life,Designing Your Life: Build a Life that Works for You,Bill Burnett,https://www.goodreads.com/author/show/15663762.Bill_Burnett,,3.90,"18,947","1,680","240 pages, Paperback"
https://www.goodreads.com/book/show/590652.The_Slight_Edge,The Slight Edge,Jeff Olson,https://www.goodreads.com/author/show/321594.Jeff_Olson,,4.30,"22,778","1,706","168 pages, Paperback"
https://www.goodreads.com/book/show/69571.Rich_Dad_Poor_Dad,"Rich Dad, Poor Dad",Robert T. Kiyosaki,https://www.goodreads.com/author/show/600.Robert_T_Kiyosaki,Kindle $14.10,4.12,"563,798","21,751","195 pages, Paperback"
https://www.goodreads.com/book/show/97030.Six_Thinking_Hats,Six Thinking Hats,Bono Edward De,https://www.goodreads.com/author/show/13479136.Bono_Edward_De,,3.71,"12,323",805,"177 pages, Paperback"
https://www.goodreads.com/book/show/173666.Radical_Acceptance,Radical Acceptance: Embracing Your Life With the Heart of a Buddha,Tara Brach,https://www.goodreads.com/author/show/101301.Tara_Brach,Kindle $14.99,4.16,"25,507","1,557","333 pages, Paperback"
https://www.goodreads.com/book/show/773038.The_Seven_Spiritual_Laws_of_Success,The Seven Spiritual Laws of Success: A Practical Guide to the Fulfillment of Your Dreams,Deepak Chopra,https://www.goodreads.com/author/show/138207.Deepak_Chopra,Kindle $7.95,4.15,"70,283","2,188","115 pages, Hardcover"
https://www.goodreads.com/book/show/343614.The_Law_of_Attraction,The Law of Attraction: The Basics of the Teachings of Abraham,Esther Hicks,https://www.goodreads.com/author/show/30278.Esther_Hicks,Kindle $9.99,4.12,"21,889",629,"205 pages, Hardcover"
https://www.goodreads.com/book/show/20958539-unlimited-memory,"Unlimited Memory: How to Use Advanced Learning Strategies to Learn Faster, Remember More and be More Productive",Kevin Horsley,https://www.goodreads.com/author/show/5383925.Kevin_Horsley,Kindle Unlimited $0.00,4.00,"20,687","1,301","126 pages, Kindle Edition"
https://www.goodreads.com/book/show/43582733-stillness-is-the-key,Stillness Is the Key,Ryan Holiday,https://www.goodreads.com/author/show/5775580.Ryan_Holiday,Kindle $15.99,4.22,"28,583","2,094","288 pages, Hardcover"
https://www.goodreads.com/book/show/1713426.Predictably_Irrational,Predictably Irrational: The Hidden Forces That Shape Our Decisions,Dan Ariely,https://www.goodreads.com/author/show/788461.Dan_Ariely,,4.12,"119,784","6,386","247 pages, Hardcover"
https://www.goodreads.com/book/show/12543.Bird_by_Bird,,,,,,,,
https://www.goodreads.com/book/show/35210.How_to_Talk_to_Anyone,How to Talk to Anyone: 92 Little Tricks for Big Success in Relationships,Leil Lowndes,https://www.goodreads.com/author/show/618.Leil_Lowndes,Kindle $8.59,3.72,"29,896","1,759","345 pages, ebook"
https://www.goodreads.com/book/show/78427.The_Total_Money_Makeover,The Total Money Makeover: A Proven Plan for Financial Fitness,Dave Ramsey,https://www.goodreads.com/author/show/44526.Dave_Ramsey,,4.23,"85,992","6,425","229 pages, Hardcover"
https://www.goodreads.com/book/show/52129515-untamed,Untamed,Glennon Doyle,https://www.goodreads.com/author/show/17099759.Glennon_Doyle,Kindle $14.99,4.00,"384,183","30,885","333 pages, Hardcover"
https://www.goodreads.com/book/show/16158512-emotional-first-aid,"Emotional First Aid: Practical Strategies for Treating Failure, Rejection, Guilt, and Other Everyday Psychological Injuries",Guy Winch,https://www.goodreads.com/author/show/4370454.Guy_Winch,Kindle $8.99,3.85,"3,842",310,"304 pages, Hardcover"
https://www.goodreads.com/book/show/41016873-full-catastrophe-living,"Full Catastrophe Living: Using the Wisdom of Your Body and Mind to Face Stress, Pain, and Illness",Jon Kabat-Zinn,https://www.goodreads.com/author/show/8750.Jon_Kabat_Zinn,Kindle $14.99,4.13,"14,375",813,"722 pages, Kindle Edition"
https://www.goodreads.com/book/show/783128.The_7_Habits_of_Highly_Effective_Families,The 7 Habits of Highly Effective Families: Creating a Nurturing Family in a Turbulent World,Stephen R. Covey,https://www.goodreads.com/author/show/1538.Stephen_R_Covey,,4.12,"10,916",403,"390 pages, Paperback"
https://www.goodreads.com/book/show/6391876-the-big-leap,The Big Leap: Conquer Your Hidden Fear and Take Life to the Next Level,Gay Hendricks,https://www.goodreads.com/author/show/65492.Gay_Hendricks,Kindle Unlimited $0.00,3.99,"15,242","1,137","224 pages, hardcover"
https://www.goodreads.com/book/show/36613747-how-to-change-your-mind,"How to Change Your Mind: What the New Science of Psychedelics Teaches Us About Consciousness, Dying, Addiction, Depression, and Transcendence",Michael Pollan,https://www.goodreads.com/author/show/2121.Michael_Pollan,Kindle $14.99,4.26,"68,969","6,330","480 pages, Hardcover"
https://www.goodreads.com/book/show/46676.When_Bad_Things_Happen_to_Good_People,When Bad Things Happen to Good People,Harold S. Kushner,https://www.goodreads.com/author/show/26180.Harold_S_Kushner,Kindle $11.99,4.01,"17,801","1,042","176 pages, Paperback"
https://www.goodreads.com/book/show/81940.Mastery,Mastery: The Keys to Success and Long-Term Fulfillment,George Leonard,https://www.goodreads.com/author/show/46786.George_Leonard,Kindle $13.99,4.11,"8,871",607,"176 pages, Paperback"
https://www.goodreads.com/book/show/6340948-59-seconds,"59 Seconds: Think a Little, Change a Lot",Richard Wiseman,https://www.goodreads.com/author/show/57795.Richard_Wiseman,Kindle $11.99,3.79,"10,262",729,"256 pages, Paperback"
https://www.goodreads.com/book/show/18077875-essentialism,Essentialism: The Disciplined Pursuit of Less,Greg McKeown,https://www.goodreads.com/author/show/4040962.Greg_McKeown,Kindle $14.99,4.07,"99,703","10,656","260 pages, Hardcover"
https://www.goodreads.com/book/show/24453082-big-magic,Big Magic: Creative Living Beyond Fear,Elizabeth Gilbert,https://www.goodreads.com/author/show/11679.Elizabeth_Gilbert,Kindle $13.99,3.95,"198,327","15,866","276 pages, Hardcover"
https://www.goodreads.com/book/show/253203.How_to_Become_a_Straight_A_Student,How to Become a Straight-A Student,Cal Newport,https://www.goodreads.com/author/show/147891.Cal_Newport,Kindle $9.99,4.05,"9,511",862,"217 pages, Paperback"
https://www.goodreads.com/book/show/14891980-the-5-elements-of-effective-thinking,The 5 Elements of Effective Thinking,Edward B. Burger,https://www.goodreads.com/author/show/43446.Edward_B_Burger,Kindle $9.99,4.00,"7,555",585,"157 pages, Hardcover"
https://www.goodreads.com/book/show/13099738-steal-like-an-artist,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Austin Kleon,https://www.goodreads.com/author/show/2985039.Austin_Kleon,Kindle $9.99,3.96,"272,649","8,308","160 pages, Paperback"
https://www.goodreads.com/book/show/13588356-daring-greatly,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Brené Brown,https://www.goodreads.com/author/show/162578.Bren_Brown,Kindle $13.99,4.29,"195,803","12,228","287 pages, Hardcover"
https://www.goodreads.com/book/show/30780006-the-things-you-can-see-only-when-you-slow-down,The Things You Can See Only When You Slow Down: How to Be Calm in a Busy World,Haemin Sunim,https://www.goodreads.com/author/show/15409785.Haemin_Sunim,Kindle $13.99,4.06,"29,999","3,329","288 pages, Hardcover"
https://www.goodreads.com/book/show/31845516-love-warrior,Love Warrior,Glennon Doyle Melton,https://www.goodreads.com/author/show/4175328.Glennon_Doyle_Melton,Kindle Unlimited $0.00,4.08,"68,160","6,082","272 pages, Hardcover"
https://www.goodreads.com/book/show/17910144-talk-like-ted,Talk Like TED: The 9 Public-Speaking Secrets of the World's Top Minds,Carmine Gallo,https://www.goodreads.com/author/show/211224.Carmine_Gallo,Kindle $11.99,3.88,"17,278","1,507","363 pages, Hardcover"
https://www.goodreads.com/book/show/27840585-present-over-perfect,"Present Over Perfect: Leaving Behind Frantic for a Simpler, More Soulful Way of Living",Shauna Niequist,https://www.goodreads.com/author/show/425914.Shauna_Niequist,Kindle $13.99,3.83,"55,365","4,300","240 pages, Hardcover"
https://www.goodreads.com/book/show/40611510-the-last-lecture,The Last Lecture,Randy Pausch,https://www.goodreads.com/author/show/287960.Randy_Pausch,Kindle $10.99,4.26,"334,986","18,924","217 pages, Kindle Edition"
https://www.goodreads.com/book/show/41721428-can-t-hurt-me,Can't Hurt Me: Master Your Mind and Defy the Odds,David Goggins,https://www.goodreads.com/author/show/17977069.David_Goggins,Kindle $9.99,4.36,"177,830","11,232","366 pages, Kindle Edition"
https://www.goodreads.com/book/show/23500254-the-power-of-vulnerability,"The Power of Vulnerability: Teachings of Authenticity, Connections and Courage",Brené Brown,https://www.goodreads.com/author/show/162578.Bren_Brown,,4.60,"24,097","1,947","1 pages, Audible Audio"
https://www.goodreads.com/book/show/17465697-eat-move-sleep,Eat Move Sleep: How Small Choices Lead to Big Changes,Tom Rath,https://www.goodreads.com/author/show/6547946.Tom_Rath,Kindle $12.34,3.56,"7,216",898,"246 pages, Hardcover"
